-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,-1,-1
-1,99,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,97,-1
131,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,80
131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80
131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80
131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80
131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80
131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80
131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80
131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80
131,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,80
-1,27,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,25,-1
-1,-1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
